       303        303       2652
       303        303       3901
       304        304         63
       305        305        510
       305        305        852
       305        305       2051
       305        305       3869
       306        306         48
       306        306        764
       306        306       1678
       306        306       1765
       306        306       2979
       306        306       3641
       306        306       3772
       307        307        291
       307        307        874
       307        307        990
       307        307        992
       307        307       1382
       307        307       1710
       307        307       1810
       307        307       1932
       307        307       1988
       307        307       2453
       307        307       3935
       308        308        707
       308        308        750
       308        308       1837
       308        308       2101
       309        309        156
       309        309        336
       309        309       1369
       309        309       2580
       309        309       2956
       309        309       3053
       309        309       3101
       310        310         93
       310        310       1247
       310        310       1332
       310        310       2290
       310        310       3550
       311        311        108
       311        311        647
       311        311        843
       311        311       3692
       312        312       1149
       312        312       2312
       312        312       3496
       312        312       3980
       313        313        203
       313        313        604
       313        313       2079
       314        314        318
       314        314        399
       314        314        709
       314        314        909
       314        314       1679
       314        314       2239
       314        314       3664
       315        315        150
       315        315       1276
       315        315       2000
       315        315       2638
       316        316         85
       316        316       3319
       316        316       3351
       317        317       1530
       317        317       3477
       318        318         95
       318        318        188
       318        318       3317
       319        319       1003
       319        319       1161
       319        319       1461
       319        319       2706
       319        319       3927
       320        320        132
       320        320        603
       320        320       3268
       321        321        419
       321        321        778
       321        321        800
       321        321       1153
       322        322       1323
       322        322       1510
       323        323         47
       323        323         75
       323        323        441
       323        323       1627
       323        323       2247
       323        323       2333
       323        323       3012
       323        323       3835
       324        324        466
       324        324       1017
       324        324       2339
       325        325       1039
       325        325       1123
       325        325       1609
       325        325       2264
       325        325       2902
       325        325       3569
       325        325       3663
       326        326       2102
       326        326       2474
       326        326       2929
       326        326       2973
       327        327        252
       328        328        992
       328        328       1197
       328        328       1882
       328        328       2131
       329        329       2912
       329        329       3744
       330        330        544
       330        330       1630
       330        330       2112
       330        330       2288
       331        331       1765
       331        331       2076
       331        331       3044
       331        331       3198
       331        331       3810
       331        331       3878
       332        332        272
       332        332        879
       332        332       1970
       332        332       2292
       332        332       2726
       333        333        222
       333        333       1588
       333        333       3876
       334        334        191
       334        334        277
       334        334        472
       334        334       1539
       334        334       3414
       335        335       2440
       335        335       2638
       335        335       2924
       335        335       3375
       335        335       3929
       336        336        359
       336        336        963
       336        336       2095
       336        336       2857
       336        336       3633
       337        337       1681
       337        337       1944
       337        337       2740
       337        337       2924
       337        337       3267
       337        337       3351
       338        338        148
       338        338       2786
       338        338       3039
       339        339        614
       339        339        709
       339        339        790
       339        339        852
       339        339       1171
       339        339       2068
       339        339       2289
       340        340        575
       340        340       1361
       340        340       1739
       340        340       2829
       340        340       3317
       340        340       3952
       341        341        169
       341        341       2764
       341        341       3379
       342        342        227
       342        342       1073
       342        342       1191
       342        342       1905
       342        342       1952
       342        342       2642
       342        342       3261
       342        342       3668
       343        343        391
       343        343       1229
       343        343       3532
       343        343       3552
       344        344        589
       344        344        738
       344        344        943
       344        344       2042
       344        344       3035
       344        344       3927
       345        345        192
       345        345        622
       345        345       1015
       345        345       1943
       345        345       2638
       345        345       3104
       345        345       3145
       346        346        972
       346        346       1039
       346        346       2284
       346        346       3481
       347        347        871
       347        347       1678
       347        347       2554
       347        347       3296
       347        347       3351
       347        347       3723
       348        348         69
       348        348        236
       348        348        843
       348        348       1664
       349        349        400
       349        349        925
       349        349       1054
       350        350        546
       350        350        575
       350        350       1666
       350        350       2726
       350        350       3938
       351        351        806
       351        351       2828
       351        351       3008
       351        351       3392
       352        352       1250
       352        352       1750
       352        352       2861
       353        353       1837
       353        353       2954
       353        353       3467
       354        354        868
       354        354       1371
       354        354       1639
       354        354       3173
       355        355        378
       355        355       2825
       355        355       3149
       356        356       1973
       356        356       3376
       357        357         69
       357        357        708
       357        357       1828
       357        357       2763
       357        357       3883
       358        358        601
       358        358       1762
       358        358       2538
       358        358       2979
       359        359        675
       359        359       1713
       359        359       3392
       360        360        395
       360        360       1191
       360        360       2506
       360        360       2535
       360        360       2781
       360        360       2853
       360        360       3003
       360        360       3182
       360        360       3330
       361        361        368
       361        361        735
       361        361       1898
       361        361       2947
       361        361       3871
       362        362       1160
       362        362       3165
       363        363         85
       363        363        699
       363        363       1217
       364        364        169
       364        364        827
       364        364       1273
       364        364       3092
       365        365       1794
       365        365       1820
       365        365       2786
       365        365       3722
       365        365       3954
       366        366        544
       366        366       2080
       366        366       2425
       366        366       2947
       367        367        737
       367        367       1114
       367        367       1680
       367        367       2390
       368        368        963
       368        368       1668
       368        368       1693
       368        368       2382
       368        368       3003
       368        368       3151
       368        368       3257
       368        368       3320
       368        368       3683
       369        369        330
       369        369       1729
       369        369       1995
       369        369       2241
       369        369       2480
       369        369       2776
       369        369       3636
       369        369       3834
       370        370         97
       370        370        148
       370        370        994
       370        370       1507
       370        370       1605
       370        370       2191
       370        370       2990
       370        370       3498
       370        370       3639
       371        371        648
       371        371       1346
       371        371       1676
       372        372          3
       372        372        106
       372        372        221
       372        372       1343
       372        372       3153
       373        373        422
       373        373        871
       373        373       1989
       373        373       2795
       373        373       3165
       374        374        238
       374        374        832
       374        374        947
       374        374       1119
       374        374       1664
       374        374       1673
       374        374       2900
       374        374       3196
       375        375         74
       375        375       2140
       375        375       2289
       375        375       2456
       375        375       2715
       375        375       3092
       375        375       3889
       376        376        794
       376        376        930
       376        376       3667
       377        377       2288
       377        377       2774
       377        377       3059
       377        377       3501
       378        378        840
       378        378       2665
       378        378       3236
       378        378       3241
       378        378       3788
       379        379       1411
       379        379       2809
       379        379       2893
       379        379       3653
       380        380        125
       380        380        190
       380        380        209
       381        381       1686
       381        381       2246
       382        382       2145
       382        382       2211
       382        382       3320
       383        383         90
       383        383        229
       383        383        470
       383        383       1135
       383        383       1202
       383        383       1248
       383        383       1384
       383        383       2063
       383        383       2922
       383        383       3371
       383        383       3623
       384        384       1346
       384        384       2157
       384        384       2247
       385        385        192
       385        385        827
       385        385        907
       385        385       1338
       385        385       3690
       386        386       1190
       386        386       1611
       386        386       1905
       386        386       2126
       386        386       3651
       386        386       3963
       387        387        544
       387        387       1191
       387        387       1235
       387        387       2541
       387        387       2547
       387        387       2951
       387        387       3730
       388        388        575
       388        388        643
       388        388        815
       388        388       1609
       388        388       1750
       388        388       1982
       389        389        607
       389        389       1093
       389        389       1343
       389        389       3532
       390        390       2472
       390        390       2526
       390        390       3008
       390        390       3106
       391        391        874
       391        391        993
       391        391       1284
       391        391       1285
       391        391       1837
       391        391       2861
       391        391       2864
       392        392        493
       392        392        611
       392        392        922
       392        392       2747
       393        393       2342
       393        393       3396
       394        394       1233
       394        394       2487
       394        394       2590
       394        394       2663
       395        395        353
       395        395        818
       395        395       1286
       395        395       1411
       395        395       2648
       395        395       3396
       395        395       3583
       396        396       1407
       396        396       1871
       396        396       3772
       397        397        518
       397        397        787
       397        397       1264
       397        397       1894
       397        397       2630
       398        398        847
       398        398       3662
       399        399        639
       399        399        678
       399        399       1401
       399        399       1407
       399        399       2275
       399        399       3389
       399        399       3408
       399        399       3421
       399        399       3843
       400        400        230
       400        400        337
       400        400        544
       400        400        879
       400        400        998
       400        400       2065
       400        400       2444
       400        400       2945
       400        400       3273
       401        401       1030
       401        401       2068
       401        401       2387
       402        402         48
       402        402       1058
       402        402       1474
       402        402       3583
       402        402       3815
       403        403        582
       403        403       1740
       403        403       1840
       403        403       2488
       403        403       2679
       403        403       3927
       404        404         63
       404        404        800
       405        405        592
       405        405       1934
       405        405       1972
       405        405       2821
       405        405       3270
       406        406        624
       406        406        999
       406        406       1136
       406        406       3160
       406        406       3319
       407        407       1180
       407        407       1286
       407        407       1853
       407        407       2239
       407        407       2428
       407        407       3079
       407        407       3338
       408        408        160
       408        408        571
       408        408       1092
       408        408       2068
       408        408       3136
       408        408       3566
       408        408       3668
       408        408       3821
       409        409        233
       409        409       1411
       409        409       2708
       410        410        179
       410        410        911
       410        410       1275
       410        410       2337
       410        410       3065
       411        411       2306
       411        411       2544
       411        411       2861
       411        411       2949
       412        412       1079
       412        412       2315
       412        412       2471
       412        412       3624
       413        413        168
       413        413        697
       413        413        989
       413        413       2563
       414        414        166
       415        415        993
       415        415       1263
       415        415       2046
       415        415       3217
       415        415       3226
       415        415       3279
       416        416        607
       416        416        891
       416        416       1428
       416        416       2114
       416        416       2325
       416        416       3298
       417        417         38
       417        417       1535
       417        417       1590
       417        417       2387
       417        417       2545
       417        417       2642
       417        417       3498
       418        418        601
       418        418       1480
       418        418       3175
       418        418       3421
       419        419       1416
       419        419       1692
       419        419       2274
       420        420       2141
       420        420       2535
       421        421        405
       422        422        248
       422        422       2343
       422        422       2901
       422        422       3411
       423        423        155
       423        423        227
       423        423       1557
       423        423       2714
       423        423       3130
       423        423       3166
       423        423       3350
       423        423       3702
       423        423       3920
       424        424        261
       424        424        429
       424        424        480
       424        424        510
       424        424       1343
       424        424       1435
       424        424       1666
       425        425        117
       425        425       1216
       425        425       1609
       425        425       2216
       425        425       3690
       425        425       3970
       426        426        189
       426        426       1349
       427        427        540
       427        427       1797
       427        427       2236
       427        427       2333
       427        427       2987
       427        427       3271
       427        427       3527
       428        428        616
       428        428       1624
       428        428       3007
       428        428       3626
       428        428       3667
       429        429        416
       429        429        544
       429        429        631
       429        429       2288
       429        429       2741
       429        429       3039
       430        430        585
       430        430       2182
       430        430       2397
       431        431       1916
       431        431       2842
       432        432        174
       432        432        246
       432        432       1081
       432        432       2680
       432        432       2716
       432        432       3662
       433        433       2194
       433        433       2275
       433        433       3218
       434        434        783
       434        434       1981
       434        434       2409
       435        435         74
       435        435        459
       435        435        889
       435        435       3198
       436        436        150
       436        436        219
       436        436       1531
       436        436       1617
       436        436       1694
       436        436       3149
       437        437        670
       437        437       3576
       437        437       3970
       438        438       1190
       438        438       2315
       438        438       3740
       439        439        202
       439        439        852
       439        439        950
       439        439       1632
       440        440        318
       440        440       1502
       440        440       1903
       440        440       3987
       441        441        421
       441        441       1896
       441        441       2948
       442        442       1271
       442        442       2345
       442        442       2915
       442        442       2981
       442        442       3255
       443        443        885
       443        443        909
       443        443        992
       443        443       1486
       443        443       2608
       443        443       2731
       443        443       2736
       443        443       3054
       443        443       3228
       443        443       3889
       444        444         55
       444        444        910
       444        444       1620
       444        444       1737
       444        444       1874
       444        444       2141
       445        445       1382
       446        446       1033
       446        446       1183
       446        446       1190
       446        446       1577
       446        446       1668
       446        446       2973
       447        447       2648
       447        447       3355
       448        448        227
       448        448        299
       448        448        438
       448        448        996
       448        448       1469
       448        448       2528
       448        448       2941
       449        449        179
       449        449        813
       449        449        905
       449        449       1504
       449        449       2569
       450        450        306
       450        450       1220
       450        450       3010
       450        450       3168
       450        450       3996
       451        451        782
       451        451       3676
       451        451       3754
       452        452        517
       452        452       2112
       452        452       2153
       452        452       3711
       453        453        127
       453        453        675
       453        453        899
       454        454        709
       454        454        732
       454        454       1634
       454        454       3318
       454        454       3419
       454        454       3430
       454        454       3690
       455        455         63
       455        455       1276
       455        455       1530
       455        455       2022
       455        455       2198
       455        455       2912
       455        455       3744
       455        455       3756
       456        456       1500
       456        456       1565
       456        456       1816
       456        456       3891
       457        457        567
       457        457       2080
       457        457       2149
       458        458         26
       458        458       3871
       459        459         16
       459        459        553
       459        459        601
       459        459        978
       459        459       2169
       459        459       3551
       459        459       3839
       460        460        807
       460        460       1197
       460        460       1514
       460        460       1859
       460        460       3995
       461        461        555
       461        461        707
       461        461        871
       461        461       1559
       461        461       2046
       462        462        402
       462        462       1499
       462        462       2060
       462        462       2444
       463        463        521
       463        463       1407
       463        463       1826
       463        463       2467
       463        463       2481
       464        464       2630
       464        464       3498
       464        464       3662
       465        465        909
       465        465       1697
       465        465       1753
       465        465       3022
       465        465       3051
       466        466        648
       466        466       1346
       466        466       1676
       466        466       2386
       466        466       2840
       466        466       3262
       466        466       3941
       467        467         18
       467        467        159
       467        467        950
       467        467       1503
       467        467       1537
       468        468        335
       468        468       3124
       468        468       3664
       469        469        951
       469        469       1826
       469        469       2722
       469        469       3169
       470        470         47
       470        470       1113
       470        470       1443
       470        470       2699
       470        470       3623
       471        471        300
       471        471        323
       471        471       1722
       471        471       2321
       472        472        150
       472        472        405
       472        472       1364
       472        472       2638
       472        472       3524
       473        473        884
       473        473       1804
       473        473       1853
       473        473       2123
       473        473       2561
       473        473       2615
       474        474       2320
       474        474       2348
       474        474       2867
       474        474       3424
       474        474       3829
       474        474       3857
       475        475        293
       475        475       1712
       475        475       2108
       475        475       2964
       475        475       3121
       476        476        247
       476        476        949
       476        476       1750
       476        476       2201
       476        476       2395
       476        476       3441
       477        477        480
       477        477       1094
       477        477       3009
       477        477       3135
       477        477       3681
       478        478       1173
       478        478       1411
       478        478       1481
       478        478       1578
       478        478       3048
       479        479       1334
       479        479       1588
       479        479       1605
       479        479       3591
       480        480        566
       480        480       2530
       480        480       3666
       481        481       1152
       481        481       2214
       481        481       3214
       482        482        664
       482        482        783
       482        482        859
       482        482       1202
       482        482       1878
       482        482       3581
       483        483        359
       483        483       1930
       483        483       2357
       483        483       3864
       484        484       3267
       485        485       1694
       485        485       2541
       485        485       3216
       485        485       3376
       485        485       3647
       486        486         14
       486        486        577
       486        486       1216
       486        486       1899
       486        486       2655
       486        486       3381
       487        487        209
       487        487       2610
       487        487       3524
       487        487       3552
       487        487       3600
       487        487       3664
       487        487       3920
       488        488       1179
       488        488       1458
       488        488       3066
       488        488       3231
       488        488       3293
       489        489       1587
       489        489       2839
       489        489       3226
       490        490       1034
       490        490       1233
       490        490       1526
       490        490       2908
       490        490       2914
       490        490       3340
       491        491       1658
       491        491       2149
       491        491       3357
       492        492        885
       492        492        909
       492        492       1486
       492        492       3054
       493        493        705
       493        493       1821
       493        493       3267
       494        494         63
       494        494       3445
       495        495       1324
       495        495       1350
       495        495       2098
       495        495       3796
       496        496       3534
       496        496       3561
       496        496       3940
       497        497         47
       497        497         75
       497        497       1627
       498        498        595
       498        498       1498
       498        498       1916
       498        498       1993
       498        498       2385
       498        498       2751
       498        498       2979
       499        499        109
       499        499       2169
       499        499       2276
       499        499       2488
       499        499       2545
       499        499       2810
       500        500       1407
       500        500       1534
       500        500       1569
       500        500       2095
       500        500       2528
       501        501        190
       501        501        667
       501        501        998
       501        501       1143
       501        501       1457
       501        501       1779
       501        501       2164
       501        501       2339
       502        502         42
       502        502        740
       502        502       1501
       502        502       2989
       502        502       3927
       503        503        558
       503        503        729
       503        503        827
       503        503       2038
       504        504        140
       504        504       1125
       504        504       1241
       504        504       1394
       504        504       1731
       504        504       2062
       504        504       2338
       504        504       2557
       504        504       2637
       504        504       3136
       504        504       3245
       505        505       1382
       506        506        925
       506        506       1326
       506        506       1831
       506        506       2517
       506        506       3513
       506        506       3916
       507        507        697
       507        507       1042
       507        507       1315
       508        508         86
       508        508        192
       508        508       1328
       508        508       1976
       508        508       2334
       508        508       2373
       508        508       3279
       509        509        675
       509        509       1467
       509        509       3830
       509        509       3931
       510        510       2233
       510        510       2781
       511        511       2489
       511        511       2666
       511        511       3387
       512        512        229
       512        512       2922
       513        513       1895
       513        513       2443
       513        513       2853
       513        513       3210
       513        513       3648
       513        513       3990
       514        514        231
       514        514        377
       514        514        859
       514        514       1659
       514        514       3186
       514        514       3319
       515        515        939
       515        515       1102
       515        515       1289
       515        515       1370
       515        515       2209
       515        515       2937
       515        515       3964
       516        516       3055
       516        516       3950
       517        517       1191
       517        517       1226
       517        517       1678
       517        517       3600
       518        518        571
       518        518       3602
       519        519        852
       519        519       1735
       519        519       2373
       519        519       2790
       519        519       2877
       520        520        147
       520        520        425
       521        521        773
       521        521       2470
       521        521       2647
       521        521       3985
       522        522        561
       522        522       1768
       522        522       3026
       522        522       3319
       522        522       3758
       523        523        246
       523        523       3040
       523        523       3622
       523        523       3835
       523        523       3980
       524        524         57
       524        524       1326
       524        524       2226
       524        524       3559
       525        525        338
       525        525        563
       525        525        990
       525        525        991
       525        525       1071
       525        525       1671
       525        525       1721
       525        525       3098
       525        525       3251
       526        526       1454
       526        526       2798
       526        526       3267
       526        526       3293
       526        526       3692
       527        527       1678
       527        527       3404
       528        528        183
       528        528        642
       528        528       1716
       528        528       2053
       528        528       2561
       528        528       3350
       529        529       1577
       529        529       2029
       530        530         55
       530        530       1231
       530        530       1493
       530        530       1499
       530        530       1628
       530        530       1762
       530        530       2573
       530        530       3025
       530        530       3518
       530        530       3671
       530        530       3948
       531        531       2101
       531        531       2181
       532        532         69
       532        532        127
       532        532        592
       532        532       3869
       533        533       2216
       533        533       3549
       534        534       3835
       534        534       3872
       535        535        150
       535        535        322
       535        535        716
       535        535       3496
       535        535       3524
       536        536        699
       536        536       1884
       536        536       3455
       536        536       3825
       536        536       3952
       537        537         45
       537        537        221
       537        537        851
       537        537       3671
       538        538         48
       538        538       1190
       538        538       1275
       538        538       1556
       538        538       2246
       538        538       2988
       538        538       3169
       539        539        150
       539        539       2170
       539        539       3683
       540        540        432
       540        540        443
       540        540        613
       540        540        845
       540        540       1113
       540        540       1836
       541        541        656
       541        541        874
       541        541        998
       541        541       1351
       542        542       1188
       542        542       1491
       542        542       1897
       542        542       2223
       542        542       3221
       542        542       3653
       543        543        378
       543        543       1462
       544        544        800
       544        544       1149
       544        544       1275
       544        544       1713
       544        544       2922
       544        544       3676
       545        545        150
       545        545        219
       545        545       1531
       545        545       1617
       545        545       3149
       546        546        807
       546        546        992
       546        546       1354
       546        546       2395
       546        546       3899
       547        547       1139
       547        547       1540
       547        547       1756
       547        547       2213
       548        548         59
       548        548        216
       548        548        377
       548        548        874
       548        548       3351
       548        548       3458
       549        549        236
       549        549        930
       549        549       1093
       549        549       1557
       549        549       1928
       549        549       2819
       549        549       3527
       550        550        400
       550        550        403
       550        550        537
       550        550        558
       550        550       1826
       550        550       2017
       550        550       2091
       550        550       3927
       551        551       1466
       551        551       2739
       551        551       3409
       551        551       3962
       552        552       1756
       552        552       3435
       552        552       3822
       553        553       1716
       553        553       3110
       553        553       3328
       554        554        480
       554        554       1909
       554        554       3106
       554        554       3730
       555        555        934
       555        555       3745
       555        555       3934
       556        556       1474
       556        556       2082
       556        556       2169
       556        556       2289
       557        557        446
       557        557        518
       557        557       1146
       557        557       1504
       557        557       1868
       557        557       2101
       557        557       3505
       557        557       3530
       557        557       3830
       558        558        676
       558        558       1188
       558        558       1232
       558        558       1537
       558        558       1804
       558        558       2580
       558        558       2941
       558        558       3606
       558        558       3684
       559        559       2583
       560        560       2284
       560        560       2631
       561        561        214
       561        561       3296
       561        561       3304
       561        561       3315
       562        562        444
       562        562       1276
       562        562       3114
       562        562       3802
       563        563        117
       563        563        575
       563        563        988
       563        563       1893
       563        563       2948
       563        563       3835
       564        564        221
       564        564        927
       564        564       3159
       564        564       3816
       564        564       3831
       565        565        456
       565        565       1501
       565        565       1613
       565        565       2557
       566        566       1393
       566        566       2825
       566        566       2912
       567        567        318
       567        567       3221
       567        567       3991
       568        568        876
       568        568       1211
       568        568       2774
       568        568       3505
       568        568       3685
       569        569        466
       569        569       1093
       569        569       2339
       569        569       2663
       569        569       3460
       570        570       1956
       570        570       2198
       570        570       2239
       570        570       2646
       570        570       2656
       571        571         69
       571        571        418
       571        571        781
       571        571       1005
       571        571       1145
       571        571       1205
       571        571       2803
       571        571       2963
       571        571       3396
       571        571       3497
       572        572        571
       572        572       2380
       572        572       3356
       573        573        171
       573        573       2778
       573        573       3238
       574        574         22
       574        574       3932
       575        575       1190
       575        575       1533
       575        575       2699
       575        575       2745
       576        576       1487
       576        576       1884
       576        576       2147
       576        576       3163
       577        577        555
       577        577       1016
       577        577       3858
       578        578       1005
       578        578       1284
       578        578       1294
       578        578       2013
       578        578       2080
       578        578       3600
       579        579        341
       579        579        877
       579        579       1328
       579        579       1530
       579        579       3759
       580        580        302
       580        580        669
       580        580        908
       580        580       1910
       581        581        640
       581        581       1145
       581        581       1957
       581        581       2893
       582        582        492
       582        582       2593
       582        582       3079
       582        582       3133
       582        582       3484
       582        582       3578
       582        582       3613
       583        583        192
       583        583        925
       583        583       1368
       583        583       1384
       583        583       1464
       583        583       1562
       583        583       1714
       583        583       2135
       583        583       3054
       584        584        989
       584        584       1629
       584        584       2873
       584        584       3163
       585        585        675
       585        585       1852
       585        585       2527
       585        585       3356
       586        586       2307
       586        586       2715
       586        586       3798
       587        587        610
       587        587       1219
       587        587       1678
       587        587       1783
       587        587       2828
       588        588       1136
       588        588       1191
       588        588       1334
       588        588       2883
       588        588       3934
       589        589         87
       589        589        619
       589        589       2145
       589        589       2487
       589        589       2589
       590        590       1740
       590        590       2864
       590        590       3616
       591        591       1225
       591        591       1588
       591        591       3329
       591        591       3478
       591        591       3883
       592        592       2332
       592        592       2531
       593        593         89
       593        593        527
       593        593       2418
       593        593       2508
       594        594        806
       594        594       1234
       594        594       1461
       594        594       1541
       594        594       1828
       595        595       1361
       595        595       2481
       596        596       1561
       596        596       2038
       596        596       2729
       596        596       2883
       596        596       3392
       596        596       3572
       597        597        241
       597        597        246
       597        597        647
       597        597       1350
       598        598       1336
       598        598       1361
       598        598       2063
       598        598       3567
